Series Id,Year,Period,Value
APU000072610,2006,M01,0.108
APU000072610,2006,M02,0.108
APU000072610,2006,M03,0.109
APU000072610,2006,M04,0.109
APU000072610,2006,M05,0.110
APU000072610,2006,M06,0.118
APU000072610,2006,M07,0.118
APU000072610,2006,M08,0.118
APU000072610,2006,M09,0.118
APU000072610,2006,M10,0.112
APU000072610,2006,M11,0.110
APU000072610,2006,M12,0.110
APU000072610,2007,M01,0.113
APU000072610,2007,M02,0.113
APU000072610,2007,M03,0.113
APU000072610,2007,M04,0.113
APU000072610,2007,M05,0.115
APU000072610,2007,M06,0.122
APU000072610,2007,M07,0.122
APU000072610,2007,M08,0.121
APU000072610,2007,M09,0.121
APU000072610,2007,M10,0.117
APU000072610,2007,M11,0.115
APU000072610,2007,M12,0.115
APU000072610,2008,M01,0.116
APU000072610,2008,M02,0.116
APU000072610,2008,M03,0.116
APU000072610,2008,M04,0.118
APU000072610,2008,M05,0.120
APU000072610,2008,M06,0.128
APU000072610,2008,M07,0.131
APU000072610,2008,M08,0.132
APU000072610,2008,M09,0.130
APU000072610,2008,M10,0.126
APU000072610,2008,M11,0.123
APU000072610,2008,M12,0.124
APU000072610,2009,M01,0.126
APU000072610,2009,M02,0.126
APU000072610,2009,M03,0.126
APU000072610,2009,M04,0.125
APU000072610,2009,M05,0.126
APU000072610,2009,M06,0.132
APU000072610,2009,M07,0.131
APU000072610,2009,M08,0.130
APU000072610,2009,M09,0.130
APU000072610,2009,M10,0.126
APU000072610,2009,M11,0.124
APU000072610,2009,M12,0.124
APU000072610,2010,M01,0.124
APU000072610,2010,M02,0.123
APU000072610,2010,M03,0.125
APU000072610,2010,M04,0.126
APU000072610,2010,M05,0.127
APU000072610,2010,M06,0.132
APU000072610,2010,M07,0.133
APU000072610,2010,M08,0.133
APU000072610,2010,M09,0.132
APU000072610,2010,M10,0.127
APU000072610,2010,M11,0.125
APU000072610,2010,M12,0.125
APU000072610,2011,M01,0.125
APU000072610,2011,M02,0.125
APU000072610,2011,M03,0.127
APU000072610,2011,M04,0.127
APU000072610,2011,M05,0.129
APU000072610,2011,M06,0.134
APU000072610,2011,M07,0.135
APU000072610,2011,M08,0.135
APU000072610,2011,M09,0.135
APU000072610,2011,M10,0.130
APU000072610,2011,M11,0.128
APU000072610,2011,M12,0.127
APU000072610,2012,M01,0.128
APU000072610,2012,M02,0.128
APU000072610,2012,M03,0.127
APU000072610,2012,M04,0.127
APU000072610,2012,M05,0.129
APU000072610,2012,M06,0.135
APU000072610,2012,M07,0.133
APU000072610,2012,M08,0.133
APU000072610,2012,M09,0.133
APU000072610,2012,M10,0.128
APU000072610,2012,M11,0.127
APU000072610,2012,M12,0.127
APU000072610,2013,M01,0.129
APU000072610,2013,M02,0.129
APU000072610,2013,M03,0.128
APU000072610,2013,M04,0.128
APU000072610,2013,M05,0.131
APU000072610,2013,M06,0.137
APU000072610,2013,M07,0.137
APU000072610,2013,M08,0.137
APU000072610,2013,M09,0.137
APU000072610,2013,M10,0.132
APU000072610,2013,M11,0.130
APU000072610,2013,M12,0.131
APU000072610,2014,M01,0.134
APU000072610,2014,M02,0.134
APU000072610,2014,M03,0.135
APU000072610,2014,M04,0.131
APU000072610,2014,M05,0.136
APU000072610,2014,M06,0.143
APU000072610,2014,M07,0.143
APU000072610,2014,M08,0.143
APU000072610,2014,M09,0.141
APU000072610,2014,M10,0.136
APU000072610,2014,M11,0.134
APU000072610,2014,M12,0.135
APU000072610,2015,M01,0.138
APU000072610,2015,M02,0.138
APU000072610,2015,M03,0.136
APU000072610,2015,M04,0.137
APU000072610,2015,M05,0.137
APU000072610,2015,M06,0.143
APU000072610,2015,M07,0.142
APU000072610,2015,M08,0.142
APU000072610,2015,M09,0.141
APU000072610,2015,M10,0.136
APU000072610,2015,M11,0.134
APU000072610,2015,M12,0.133
APU000072610,2016,M01,0.134
APU000072610,2016,M02,0.134
APU000072610,2016,M03,0.134
APU000072610,2016,M04,0.134
APU000072610,2016,M05,0.133
APU000072610,2016,M06,0.138
APU000072610,2016,M07,0.139
APU000072610,2016,M08,0.139
APU000072610,2016,M09,0.139
APU000072610,2016,M10,0.134
APU000072610,2016,M11,0.131
APU000072610,2016,M12,0.133
APU000072610,2017,M01,0.134
APU000072610,2017,M02,0.135
APU000072610,2017,M03,0.134
APU000072610,2017,M04,0.135
APU000072610,2017,M05,0.137
APU000072610,2017,M06,0.142
APU000072610,2017,M07,0.143
APU000072610,2017,M08,0.142
APU000072610,2017,M09,0.142
APU000072610,2017,M10,0.137
APU000072610,2017,M11,0.136
APU000072610,2017,M12,0.136
APU000072610,2018,M01,0.135
APU000072610,2018,M02,0.135
APU000072610,2018,M03,0.135
APU000072610,2018,M04,0.134
APU000072610,2018,M05,0.136
APU000072610,2018,M06,0.139
APU000072610,2018,M07,0.139
APU000072610,2018,M08,0.139
APU000072610,2018,M09,0.138
APU000072610,2018,M10,0.136
APU000072610,2018,M11,0.134
APU000072610,2018,M12,0.135
APU000072610,2019,M01,0.135
APU000072610,2019,M02,0.136
APU000072610,2019,M03,0.135
APU000072610,2019,M04,0.135
APU000072610,2019,M05,0.136
APU000072610,2019,M06,0.139
APU000072610,2019,M07,0.140
APU000072610,2019,M08,0.139
APU000072610,2019,M09,0.139
APU000072610,2019,M10,0.136
APU000072610,2019,M11,0.133
APU000072610,2019,M12,0.133
APU000072610,2020,M01,0.134
APU000072610,2020,M02,0.134
APU000072610,2020,M03,0.134
APU000072610,2020,M04,0.133
APU000072610,2020,M05,0.134
APU000072610,2020,M06,0.137
APU000072610,2020,M07,0.137
APU000072610,2020,M08,0.137
APU000072610,2020,M09,0.137
APU000072610,2020,M10,0.135
APU000072610,2020,M11,0.136
APU000072610,2020,M12,0.136
APU000072610,2021,M01,0.136
APU000072610,2021,M02,0.137
APU000072610,2021,M03,0.138
APU000072610,2021,M04,0.139
APU000072610,2021,M05,0.140
APU000072610,2021,M06,0.142
APU000072610,2021,M07,0.143
APU000072610,2021,M08,0.144
APU000072610,2021,M09,0.144
APU000072610,2021,M10,0.142
APU000072610,2021,M11,0.142
APU000072610,2021,M12,0.142
APU000072610,2022,M01,0.147
APU000072610,2022,M02,0.148
APU000072610,2022,M03,0.150
APU000072610,2022,M04,0.151
APU000072610,2022,M05,0.154
APU000072610,2022,M06,0.160
APU000072610,2022,M07,0.164
APU000072610,2022,M08,0.167
APU000072610,2022,M09,0.167
APU000072610,2022,M10,0.166
APU000072610,2022,M11,0.163
APU000072610,2022,M12,0.165
APU000072610,2023,M01,0.168
APU000072610,2023,M02,0.168
APU000072610,2023,M03,0.166
APU000072610,2023,M04,0.165
APU000072610,2023,M05,0.165
APU000072610,2023,M06,0.170
APU000072610,2023,M07,0.169
APU000072610,2023,M08,0.170
APU000072610,2023,M09,0.171
APU000072610,2023,M10,0.169
APU000072511,1978,M11,0.533
APU000072511,1978,M12,0.545
APU000072511,1979,M01,0.555
APU000072511,1979,M02,0.577
APU000072511,1979,M03,0.605
APU000072511,1979,M04,0.627
APU000072511,1979,M05,0.656
APU000072511,1979,M06,0.709
APU000072511,1979,M07,0.752
APU000072511,1979,M08,0.800
APU000072511,1979,M09,0.848
APU000072511,1979,M10,0.856
APU000072511,1979,M11,0.867
APU000072511,1979,M12,0.883
APU000072511,1980,M01,0.929
APU000072511,1980,M02,0.977
APU000072511,1980,M03,1.006
APU000072511,1980,M04,1.010
APU000072511,1980,M05,1.011
APU000072511,1980,M06,1.017
APU000072511,1980,M07,1.022
APU000072511,1980,M08,1.021
APU000072511,1980,M09,1.019
APU000072511,1980,M10,1.013
APU000072511,1980,M11,1.025
APU000072511,1980,M12,1.066
APU000072511,1981,M01,1.150
APU000072511,1981,M02,1.260
APU000072511,1981,M03,1.290
APU000072511,1981,M04,1.280
APU000072511,1981,M05,1.267
APU000072511,1981,M06,1.259
APU000072511,1981,M07,1.251
APU000072511,1981,M08,1.246
APU000072511,1981,M09,1.239
APU000072511,1981,M10,1.232
APU000072511,1981,M11,1.235
APU000072511,1981,M12,1.247
APU000072511,1982,M01,1.254
APU000072511,1982,M02,1.248
APU000072511,1982,M03,1.208
APU000072511,1982,M04,1.162
APU000072511,1982,M05,1.171
APU000072511,1982,M06,1.194
APU000072511,1982,M07,1.200
APU000072511,1982,M08,1.195
APU000072511,1982,M09,1.191
APU000072511,1982,M10,1.214
APU000072511,1982,M11,1.237
APU000072511,1982,M12,1.229
APU000072511,1983,M01,1.194
APU000072511,1983,M02,1.160
APU000072511,1983,M03,1.101
APU000072511,1983,M04,1.070
APU000072511,1983,M05,1.089
APU000072511,1983,M06,1.087
APU000072511,1983,M07,1.083
APU000072511,1983,M08,1.083
APU000072511,1983,M09,1.087
APU000072511,1983,M10,1.089
APU000072511,1983,M11,1.086
APU000072511,1983,M12,1.085
APU000072511,1984,M01,1.122
APU000072511,1984,M02,1.220
APU000072511,1984,M03,1.158
APU000072511,1984,M04,1.137
APU000072511,1984,M05,1.134
APU000072511,1984,M06,1.127
APU000072511,1984,M07,1.109
APU000072511,1984,M08,1.088
APU000072511,1984,M09,1.081
APU000072511,1984,M10,1.091
APU000072511,1984,M11,1.089
APU000072511,1984,M12,1.085
APU000072511,1985,M01,1.078
APU000072511,1985,M02,1.085
APU000072511,1985,M03,1.081
APU000072511,1985,M04,1.087
APU000072511,1985,M05,1.082
APU000072511,1985,M06,1.063
APU000072511,1985,M07,1.040
APU000072511,1985,M08,1.024
APU000072511,1985,M10,1.068
APU000072511,1985,M11,1.119
APU000072511,1985,M12,1.143
APU000072511,1986,M01,1.126
APU000072511,1986,M02,1.011
APU000072511,1986,M03,0.937
APU000072511,1986,M04,0.875
APU000072511,1986,M05,0.830
APU000072511,1986,M06,0.806
APU000072511,1986,M07,0.751
APU000072511,1986,M08,0.726
APU000072511,1986,M09,0.736
APU000072511,1986,M10,0.733
APU000072511,1986,M11,0.733
APU000072511,1986,M12,0.750
APU000072511,1987,M01,0.817
APU000072511,1987,M02,0.851
APU000072511,1987,M03,0.843
APU000072511,1987,M04,0.843
APU000072511,1987,M05,0.839
APU000072511,1987,M06,0.841
APU000072511,1987,M07,0.842
APU000072511,1987,M08,0.850
APU000072511,1987,M09,0.852
APU000072511,1987,M10,0.863
APU000072511,1987,M11,0.888
APU000072511,1987,M12,0.889
APU000072511,1988,M01,0.890
APU000072511,1988,M02,0.888
APU000072511,1988,M03,0.881
APU000072511,1988,M04,0.876
APU000072511,1988,M05,0.874
APU000072511,1988,M06,0.862
APU000072511,1988,M07,0.832
APU000072511,1988,M08,0.822
APU000072511,1988,M09,0.817
APU000072511,1988,M10,0.790
APU000072511,1988,M11,0.798
APU000072511,1988,M12,0.826
APU000072511,1989,M01,0.883
APU000072511,1989,M02,0.888
APU000072511,1989,M03,0.891
APU000072511,1989,M04,0.904
APU000072511,1989,M05,0.887
APU000072511,1989,M06,0.867
APU000072511,1989,M07,0.857
APU000072511,1989,M08,0.846
APU000072511,1989,M09,0.850
APU000072511,1989,M10,0.887
APU000072511,1989,M11,0.913
APU000072511,1989,M12,0.978
APU000072511,1990,M01,1.259
APU000072511,1990,M02,1.023
APU000072511,1990,M03,0.987
APU000072511,1990,M04,0.968
APU000072511,1990,M05,0.952
APU000072511,1990,M06,0.909
APU000072511,1990,M07,0.880
APU000072511,1990,M08,0.998
APU000072511,1990,M09,1.165
APU000072511,1990,M10,1.330
APU000072511,1990,M11,1.305
APU000072511,1990,M12,1.273
APU000072511,1991,M01,1.235
APU000072511,1991,M02,1.170
APU000072511,1991,M03,1.086
APU000072511,1991,M04,1.016
APU000072511,1991,M05,0.968
APU000072511,1991,M06,0.945
APU000072511,1991,M07,0.926
APU000072511,1991,M08,0.927
APU000072511,1991,M09,0.942
APU000072511,1991,M10,0.966
APU000072511,1991,M11,1.020
APU000072511,1991,M12,1.017
APU000072511,1992,M01,0.985
APU000072511,1992,M02,0.975
APU000072511,1992,M03,0.961
APU000072511,1992,M04,0.951
APU000072511,1992,M05,0.952
APU000072511,1992,M06,0.954
APU000072511,1992,M07,0.947
APU000072511,1992,M08,0.943
APU000072511,1992,M09,0.945
APU000072511,1992,M10,0.969
APU000072511,1992,M11,0.978
APU000072511,1992,M12,0.971
APU000072511,1993,M01,0.969
APU000072511,1993,M02,0.973
APU000072511,1993,M03,0.977
APU000072511,1993,M04,0.977
APU000072511,1993,M05,0.963
APU000072511,1993,M06,0.950
APU000072511,1993,M07,0.937
APU000072511,1993,M08,0.906
APU000072511,1993,M09,0.907
APU000072511,1993,M10,0.924
APU000072511,1993,M11,0.927
APU000072511,1993,M12,0.914
APU000072511,1994,M01,0.919
APU000072511,1994,M02,0.978
APU000072511,1994,M03,0.966
APU000072511,1994,M04,0.935
APU000072511,1994,M05,0.919
APU000072511,1994,M06,0.906
APU000072511,1994,M07,0.898
APU000072511,1994,M08,0.894
APU000072511,1994,M09,0.894
APU000072511,1994,M10,0.890
APU000072511,1994,M11,0.894
APU000072511,1994,M12,0.900
APU000072511,1995,M01,0.913
APU000072511,1995,M02,0.915
APU000072511,1995,M03,0.906
APU000072511,1995,M04,0.900
APU000072511,1995,M05,0.901
APU000072511,1995,M06,0.895
APU000072511,1995,M07,0.885
APU000072511,1995,M08,0.879
APU000072511,1995,M09,0.870
APU000072511,1995,M10,0.873
APU000072511,1995,M11,0.879
APU000072511,1995,M12,0.905
APU000072511,1996,M01,1.007
APU000072511,1996,M02,1.001
APU000072511,1996,M03,1.020
APU000072511,1996,M04,1.065
APU000072511,1996,M05,1.038
APU000072511,1996,M06,0.969
APU000072511,1996,M07,0.935
APU000072511,1996,M08,0.934
APU000072511,1996,M09,0.980
APU000072511,1996,M10,1.063
APU000072511,1996,M11,1.097
APU000072511,1996,M12,1.121
APU000072511,1997,M01,1.136
APU000072511,1997,M02,1.127
APU000072511,1997,M03,1.079
APU000072511,1997,M04,1.046
APU000072511,1997,M05,1.031
APU000072511,1997,M06,1.001
APU000072511,1997,M07,0.957
APU000072511,1997,M08,0.945
APU000072511,1997,M09,0.945
APU000072511,1997,M10,0.956
APU000072511,1997,M11,0.970
APU000072511,1997,M12,0.979
APU000072511,1998,M01,0.966
APU000072511,1998,M02,0.948
APU000072511,1998,M03,0.933
APU000072511,1998,M04,0.915
APU000072511,1998,M05,0.903
APU000072511,1998,M06,0.874
APU000072511,1998,M07,0.853
APU000072511,1998,M08,0.838
APU000072511,1998,M09,0.827
APU000072511,1998,M10,0.834
APU000072511,1998,M11,0.841
APU000072511,1998,M12,0.827
APU000072511,1999,M01,0.834
APU000072511,1999,M02,0.828
APU000072511,1999,M03,0.828
APU000072511,1999,M04,0.853
APU000072511,1999,M05,0.852
APU000072511,1999,M06,0.845
APU000072511,1999,M07,0.857
APU000072511,1999,M08,0.877
APU000072511,1999,M09,0.939
APU000072511,1999,M10,0.976
APU000072511,1999,M11,1.018
APU000072511,1999,M12,1.088
APU000072511,2000,M01,1.189
APU000072511,2000,M02,1.614
APU000072511,2000,M03,1.359
APU000072511,2000,M04,1.286
APU000072511,2000,M05,1.263
APU000072511,2000,M06,1.249
APU000072511,2000,M07,1.250
APU000072511,2000,M08,1.246
APU000072511,2000,M09,1.407
APU000072511,2000,M10,1.453
APU000072511,2000,M11,1.477
APU000072511,2000,M12,1.528
APU000072511,2001,M01,1.509
APU000072511,2001,M02,1.463
APU000072511,2001,M03,1.394
APU000072511,2001,M04,1.367
APU000072511,2001,M05,1.343
APU000072511,2001,M06,1.322
APU000072511,2001,M07,1.257
APU000072511,2001,M08,1.238
APU000072511,2001,M09,1.285
APU000072511,2001,M10,1.227
APU000072511,2001,M11,1.193
APU000072511,2001,M12,1.117
APU000072511,2002,M01,1.123
APU000072511,2002,M02,1.112
APU000072511,2002,M03,1.119
APU000072511,2002,M04,1.158
APU000072511,2002,M05,1.163
APU000072511,2002,M06,1.136
APU000072511,2002,M07,1.127
APU000072511,2002,M08,1.135
APU000072511,2002,M09,1.174
APU000072511,2002,M10,1.203
APU000072511,2002,M11,1.221
APU000072511,2002,M12,1.267
APU000072511,2003,M01,1.396
APU000072511,2003,M02,1.641
APU000072511,2003,M03,1.766
APU000072511,2003,M04,1.491
APU000072511,2003,M05,1.372
APU000072511,2003,M06,1.305
APU000072511,2003,M07,1.279
APU000072511,2003,M08,1.283
APU000072511,2003,M09,1.284
APU000072511,2003,M10,1.297
APU000072511,2003,M11,1.331
APU000072511,2003,M12,1.360
APU000072511,2004,M01,1.508
APU000072511,2004,M02,1.558
APU000072511,2004,M03,1.541
APU000072511,2004,M04,1.519
APU000072511,2004,M05,1.533
APU000072511,2004,M06,1.537
APU000072511,2004,M07,1.536
APU000072511,2004,M08,1.607
APU000072511,2004,M09,1.671
APU000072511,2004,M10,1.882
APU000072511,2004,M11,1.958
APU000072511,2004,M12,1.895
APU000072511,2005,M01,1.859
APU000072511,2005,M02,1.962
APU000072511,2005,M03,2.078
APU000072511,2005,M04,2.120
APU000072511,2005,M05,2.036
APU000072511,2005,M06,2.059
APU000072511,2005,M07,2.173
APU000072511,2005,M08,2.276
APU000072511,2005,M09,2.593
APU000072511,2005,M10,2.626
APU000072511,2005,M11,2.458
APU000072511,2005,M12,2.407
APU000072511,2006,M01,2.418
APU000072511,2006,M02,2.423
APU000072511,2006,M03,2.429
APU000072511,2006,M04,2.526
APU000072511,2006,M05,2.572
APU000072511,2006,M06,2.566
APU000072511,2006,M07,2.597
APU000072511,2006,M08,2.649
APU000072511,2006,M09,2.531
APU000072511,2006,M10,2.396
APU000072511,2006,M11,2.375
APU000072511,2006,M12,2.460
APU000072511,2007,M01,2.368
APU000072511,2007,M02,2.425
APU000072511,2007,M03,2.505
APU000072511,2007,M04,2.555
APU000072511,2007,M05,2.567
APU000072511,2007,M06,2.561
APU000072511,2007,M07,2.621
APU000072511,2007,M08,2.634
APU000072511,2007,M09,2.706
APU000072511,2007,M10,2.808
APU000072511,2007,M11,3.169
APU000072511,2007,M12,3.247
APU000072511,2008,M01,3.337
APU000072511,2008,M02,3.338
APU000072511,2008,M03,3.699
APU000072511,2008,M04,3.875
APU000072511,2008,M05,4.185
APU000072511,2008,M06,4.589
APU000072511,2008,M07,4.649
APU000072511,2008,M08,4.217
APU000072511,2008,M09,3.952
APU000072511,2008,M10,3.544
APU000072511,2008,M11,3.003
APU000072511,2008,M12,2.637
APU000072511,2009,M01,2.509
APU000072511,2009,M02,2.451
APU000072511,2009,M03,2.319
APU000072511,2009,M04,2.354
APU000072511,2009,M05,2.344
APU000072511,2009,M06,2.449
APU000072511,2009,M07,2.452
APU000072511,2009,M08,2.559
APU000072511,2009,M09,2.553
APU000072511,2009,M10,2.603
APU000072511,2009,M11,2.790
APU000072511,2009,M12,2.788
APU000072511,2010,M01,2.967
APU000072511,2010,M02,2.890
APU000072511,2010,M03,2.908
APU000072511,2010,M04,2.981
APU000072511,2010,M05,2.913
APU000072511,2010,M06,2.828
APU000072511,2010,M07,2.800
APU000072511,2010,M08,2.814
APU000072511,2010,M09,2.830
APU000072511,2010,M10,2.936
APU000072511,2010,M11,3.044
APU000072511,2010,M12,3.193
APU000072511,2011,M01,3.415
APU000072511,2011,M02,3.607
APU000072511,2011,M03,3.827
APU000072511,2011,M04,3.975
APU000072511,2011,M05,3.914
APU000072511,2011,M06,3.824
APU000072511,2011,M07,3.689
APU000072511,2011,M08,3.671
APU000072511,2011,M09,3.654
APU000072511,2011,M10,3.642
APU000072511,2011,M11,3.682
APU000072511,2011,M12,3.646
APU000072511,2012,M01,3.697
APU000072511,2012,M02,3.804
APU000072511,2012,M03,3.909
APU000072511,2012,M04,3.858
APU000072511,2012,M05,3.749
APU000072511,2012,M06,3.513
APU000072511,2012,M07,3.492
APU000072511,2012,M08,3.660
APU000072511,2012,M09,3.817
APU000072511,2012,M10,3.847
APU000072511,2012,M11,3.847
APU000072511,2012,M12,3.844
APU000072511,2013,M01,3.841
APU000072511,2013,M02,3.965
APU000072511,2013,M03,3.879
APU000072511,2013,M04,3.701
APU000072511,2013,M05,3.599
APU000072511,2013,M06,3.569
APU000072511,2013,M07,3.604
APU000072511,2013,M08,3.651
APU000072511,2013,M09,3.694
APU000072511,2013,M10,3.684
APU000072511,2013,M11,3.683
APU000072511,2013,M12,3.772
APU000072511,2014,M01,3.904
APU000072511,2014,M02,4.072
APU000072511,2014,M03,3.952
APU000072511,2014,M04,3.830
APU000072511,2014,M05,3.815
APU000072511,2014,M06,3.779
APU000072511,2014,M07,3.753
APU000072511,2014,M08,3.705
APU000072511,2014,M09,3.642
APU000072511,2014,M10,3.515
APU000072511,2014,M11,3.384
APU000072511,2014,M12,3.138
APU000072511,2015,M01,2.811
APU000072511,2015,M02,2.864
APU000072511,2015,M03,3.019
APU000072511,2015,M04,2.755
APU000072511,2015,M05,2.788
APU000072511,2015,M06,2.743
APU000072511,2015,M07,2.651
APU000072511,2015,M08,2.437
APU000072511,2015,M09,2.376
APU000072511,2015,M10,2.350
APU000072511,2015,M11,2.302
APU000072511,2015,M12,2.114
APU000072511,2016,M01,1.970
APU000072511,2016,M02,1.923
APU000072511,2016,M03,1.947
APU000072511,2016,M04,1.989
APU000072511,2016,M05,2.097
APU000072511,2016,M06,2.155
APU000072511,2016,M07,2.130
APU000072511,2016,M08,2.073
APU000072511,2016,M09,2.122
APU000072511,2016,M10,2.288
APU000072511,2016,M11,2.256
APU000072511,2016,M12,2.394
APU000072511,2017,M01,2.482
APU000072511,2017,M02,2.474
APU000072511,2017,M03,2.449
APU000072511,2017,M04,2.438
APU000072511,2017,M05,2.378
APU000072511,2017,M06,2.284
APU000072511,2017,M07,2.215
APU000072511,2017,M08,2.292
APU000072511,2017,M09,2.481
APU000072511,2017,M10,2.520
APU000072511,2017,M11,2.633
APU000072511,2017,M12,2.703
APU000072511,2018,M01,2.902
APU000072511,2018,M02,2.856
APU000072511,2018,M03,2.827
APU000072511,2018,M04,2.875
APU000072511,2018,M05,3.132
APU000072511,2018,M06,3.132
APU000072511,2018,M07,3.220
APU000072511,2018,M08,3.229
APU000072511,2018,M09,3.279
APU000072511,2018,M10,3.381
APU000072511,2018,M11,3.286
APU000072511,2018,M12,2.951
APU000072511,2019,M01,2.934
APU000072511,2019,M02,3.030
APU000072511,2019,M03,3.050
APU000072511,2019,M04,3.103
APU000072511,2019,M05,3.030
APU000072511,2019,M06,2.946
APU000072511,2019,M07,2.932
APU000072511,2019,M08,2.870
APU000072511,2019,M09,2.894
APU000072511,2019,M10,3.008
APU000072511,2019,M11,2.984
APU000072511,2019,M12,3.035
APU000072511,2020,M01,3.052
APU000072511,2020,M02,2.812
APU000072511,2020,M03,2.405
APU000072511,2020,M04,2.044
APU000072511,2020,M05,1.905
APU000072511,2020,M06,2.057
APU000072511,2020,M07,2.134
APU000072511,2020,M08,2.161
APU000072511,2020,M09,2.123
APU000072511,2020,M10,2.139
APU000072511,2020,M11,2.208
APU000072511,2020,M12,2.419
APU000072511,2021,M01,2.549
APU000072511,2021,M02,2.790
APU000072511,2021,M03,2.873
APU000072511,2021,M04,2.785
APU000072511,2021,M05,2.825
APU000072511,2021,M06,2.952
APU000072511,2021,M07,2.980
APU000072511,2021,M08,2.932
APU000072511,2021,M09,2.999
APU000072511,2021,M10,3.422
APU000072511,2021,M11,3.512
APU000072511,2021,M12,3.443
APU000072511,2022,M01,3.776
APU000072511,2022,M02,4.058
APU000072511,2022,M03,4.928
APU000072511,2022,M04,5.143
APU000072511,2022,M05,5.973
APU000072511,2022,M06,5.863
APU000072511,2022,M07,5.256
APU000072511,2022,M08,4.953
APU000072511,2022,M09,4.815
APU000072511,2022,M10,5.786
APU000072511,2022,M11,5.240
APU000072511,2022,M12,4.344
APU000072511,2023,M01,4.313
APU000072511,2023,M02,3.988
APU000072511,2023,M03,3.866
APU000072511,2023,M04,3.709
APU000072511,2023,M05,3.423
APU000072511,2023,M06,3.395
APU000072511,2023,M07,3.472
APU000072511,2023,M08,3.819
APU000072511,2023,M09,4.151
APU000072511,2023,M10,4.089
APU00007471A,1978,M01,0.631
APU00007471A,1978,M02,0.629
APU00007471A,1978,M03,0.629
APU00007471A,1978,M04,0.631
APU00007471A,1978,M05,0.637
APU00007471A,1978,M06,0.645
APU00007471A,1978,M07,0.655
APU00007471A,1978,M08,0.663
APU00007471A,1978,M09,0.669
APU00007471A,1978,M10,0.671
APU00007471A,1978,M11,0.676
APU00007471A,1978,M12,0.685
APU00007471A,1979,M01,0.695
APU00007471A,1979,M02,0.707
APU00007471A,1979,M03,0.733
APU00007471A,1979,M04,0.780
APU00007471A,1979,M05,0.823
APU00007471A,1979,M06,0.880
APU00007471A,1979,M07,0.930
APU00007471A,1979,M08,0.967
APU00007471A,1979,M09,0.998
APU00007471A,1979,M10,1.006
APU00007471A,1979,M11,1.019
APU00007471A,1979,M12,1.042
APU00007471A,1980,M01,1.110
APU00007471A,1980,M02,1.186
APU00007471A,1980,M03,1.230
APU00007471A,1980,M04,1.242
APU00007471A,1980,M05,1.244
APU00007471A,1980,M06,1.246
APU00007471A,1980,M07,1.247
APU00007471A,1980,M08,1.243
APU00007471A,1980,M09,1.231
APU00007471A,1980,M10,1.223
APU00007471A,1980,M11,1.222
APU00007471A,1980,M12,1.231
APU00007471A,1981,M01,1.269
APU00007471A,1981,M02,1.353
APU00007471A,1981,M03,1.388
APU00007471A,1981,M04,1.381
APU00007471A,1981,M05,1.370
APU00007471A,1981,M06,1.362
APU00007471A,1981,M07,1.353
APU00007471A,1981,M08,1.348
APU00007471A,1981,M09,1.358
APU00007471A,1981,M10,1.353
APU00007471A,1981,M11,1.351
APU00007471A,1981,M12,1.348
APU00007471A,1982,M01,1.341
APU00007471A,1982,M02,1.318
APU00007471A,1982,M03,1.268
APU00007471A,1982,M04,1.210
APU00007471A,1982,M05,1.224
APU00007471A,1982,M06,1.296
APU00007471A,1982,M07,1.318
APU00007471A,1982,M08,1.310
APU00007471A,1982,M09,1.292
APU00007471A,1982,M10,1.280
APU00007471A,1982,M11,1.268
APU00007471A,1982,M12,1.244
APU00007471A,1983,M01,1.214
APU00007471A,1983,M02,1.170
APU00007471A,1983,M03,1.135
APU00007471A,1983,M04,1.198
APU00007471A,1983,M05,1.243
APU00007471A,1983,M06,1.261
APU00007471A,1983,M07,1.272
APU00007471A,1983,M08,1.269
APU00007471A,1983,M09,1.257
APU00007471A,1983,M10,1.239
APU00007471A,1983,M11,1.224
APU00007471A,1983,M12,1.215
APU00007471A,1984,M01,1.200
APU00007471A,1984,M02,1.193
APU00007471A,1984,M03,1.194
APU00007471A,1984,M04,1.211
APU00007471A,1984,M05,1.221
APU00007471A,1984,M06,1.214
APU00007471A,1984,M07,1.197
APU00007471A,1984,M08,1.184
APU00007471A,1984,M09,1.189
APU00007471A,1984,M10,1.195
APU00007471A,1984,M11,1.193
APU00007471A,1984,M12,1.179
APU00007471A,1985,M01,1.145
APU00007471A,1985,M02,1.128
APU00007471A,1985,M03,1.155
APU00007471A,1985,M04,1.199
APU00007471A,1985,M05,1.223
APU00007471A,1985,M06,1.233
APU00007471A,1985,M07,1.233
APU00007471A,1985,M08,1.222
APU00007471A,1985,M09,1.209
APU00007471A,1985,M10,1.198
APU00007471A,1985,M11,1.201
APU00007471A,1985,M12,1.203
APU00007471A,1986,M01,1.190
APU00007471A,1986,M02,1.119
APU00007471A,1986,M03,0.983
APU00007471A,1986,M04,0.895
APU00007471A,1986,M05,0.927
APU00007471A,1986,M06,0.958
APU00007471A,1986,M07,0.895
APU00007471A,1986,M08,0.848
APU00007471A,1986,M09,0.864
APU00007471A,1986,M10,0.837
APU00007471A,1986,M11,0.827
APU00007471A,1986,M12,0.830
APU00007471A,1987,M01,0.868
APU00007471A,1987,M02,0.911
APU00007471A,1987,M03,0.918
APU00007471A,1987,M04,0.940
APU00007471A,1987,M05,0.948
APU00007471A,1987,M06,0.966
